XCOOR,YCOOR,VILLCODE,VILLNAME,TOPOZONE,INUNDATION,ELEVATION,DRYRAINFALL,SOIL_LOWP,SOIL_MEDP,SOIL_HIGHP,TAGAP_DRY,TAGAP_WET,CONZ_PROX,CONZ_PEOP,POP,SEXR,KW_UPTOSEC,KW_ILLIT,LF_FISH,LF_CROP,LF_ANI,LF_WAGED,INDLIVELI,MIGRANTS,FP_WRK,FP_FEMWRK,PL_P1HH,PL_P2HH,PL_NONPHH,RYLD_WET,RYLD_DRY,LA_RICE1HA,LA_CULT1HA,MA_INDACT,MA_PROXROAD,SW_PROXRIV,SW_PONDS,FISHPRO
292478,1495601,1021303,Ta Lam Chong,2,1.32135844,5,30.6,0,0,6097904.763,1827.193237,1363.514282,72599.0830399999,0,1389,1.104545,769.723,40.903,0,533.4900118,0,10.57579318,0.164783326,0,0,0,89.70099668,122.923588,787.3754153,1.5,2.5,210.70234,210.70234,5.546542083,280.1669485,6777.755067,20,0
437501,1378876,4011101,Trapeang Chan,2,2.18152571,5,29.8,0,3658742.858,1626107.93699999,3472.848145,3481.68042,18699.24825,89.78328,1389,0.86443,732.689,7.394,42.70986745,899.8527246,8.8365243,39.76435935,0.571693874,51.54639175,7.36377,8.522727,146.4285714,89.28571429,764.2857143,1.8,3.4,777.08978,0,0.193498452,139.5919904,30586.27254,0,0
462300,1352300,4061103,Santuch,2,-9999,5,31.6,2032634.921,0,0,1535.652832,2080.373779,44890.75774,0,1389,0.93185,616.013,0,0,578.7671233,180.3652968,232.8767123,1.308298879,22.83105023,0,0,149.5601173,131.9648094,718.4750733,1.5,0,742.60355,0,7.423885869,432.1109107,23035.9768799999,0,0
411696,1461535,17041001,Samraong Kanhchaoch,2,0.72450286,5,20.2,0,2845688.889,1626107.93699999,894.1032715,836.6098022,48174.98784,0,1390,0.97724,740.079,30.792,0,735.2601156,625.433526,1.156069364,0.696152213,0,0,0,270.2702703,226.3513514,503.3783784,1.5,0,131.48789,0,0,6.89398343,81026.8095999999,0,0
404030,1407319,15020505,Kaoh K'aek,1,4.59551477,4,27.2,0,0,8130539.684,4662.430176,3603.048828,21758.91587,0,1393,1.048529,563.441,263.072,1136.690647,0,215.8273381,0,0.438963576,0,0,0,215.2466368,0,0,0.5,3.5,906.97674,93.02326,1.536885246,9242.545569,30778.60409,2,1
391700,1474000,17090807,Roluos Khang Lech,2,-9999,5,17.8,0,1626107.93699999,0,2032.053467,969.3947754,44811.97404,888.0597,1393,1.010101,713.249,14.815,0,641.4634146,292.6829268,56.09756098,1.180679555,18.29268293,0,0,0,0,0,1,0,589.55224,216.41791,8.210658609,65.39566368,82143.16405,0,400
350887,1488613,17070801,Ta Trav,2,5.55234385,3,21.6,0,8130539.684,0,1692.285645,1214.935425,34936.25948,0,1395,0.942897,696.27,388.06,0,976.6423358,0,0,0.209407172,55.47445255,0,0,112.3595506,191.011236,696.6292135,2.5,0,328.24427,0,0,1437.253813,61148.4048699999,0,0
395609,1474379,17090507,Ta Trav,2,1.00578702,5,18.2,0,5284850.79399999,0,1908.048462,1694.221436,48489.33297,0,1395,0.942897,696.27,388.06,0,980.4270463,53.38078292,112.0996441,1.160149765,35.58718861,0,0,0,0,0,2.5,0,328.24427,0,0,117.9622956,84489.32219,0,100
304380,1447840,2030103,Ou Ta Kam Bei,3,-9999,5,33.6,0,0,813053.9684,2268.805176,1324.248169,47735.5838799999,0,1397,0.867647,786.26,0,0,6.160164271,3.080082136,116.0164271,0.504288465,7.186858316,0,0,52.63157895,218.6234818,728.7449393,0,0,0,0,1.447876448,76.89058449,234.5391468,0,0
293600,1467500,2020101,Thma Koul Tboung,3,-9999,5,32.6,0,0,813053.9684,2386.378906,1876.270874,59773.84318,0,1398,0.907231,886.454,2.732,0,16,0,99.42857143,0.807401115,26.28571429,0,0,18.01801802,99.0990991,882.8828829,2.5,3,0,0,26.35525104,322.6652446,1102.314294,0,0
371132,1390690,15010717,Andoung Krasang,2,1.4768939,5,32,0,7724012.699,0,1994.643799,1389.884644,58546.19922,0,1400,0.977401,535.792,134.266,0,1180.45977,0,128.7356322,0.455435043,0,0,0,108.3591331,176.4705882,715.1702786,3,0,406.77966,0,1.324012834,396.1240115,540.9485778,7,0
498889,1396318,6070404,Cheay Sbai,2,-9999,5,32.4,2845688.889,0,0,3199.659912,3900.700195,51418.7425799999,0,1401,0.840999,625,374.827,0,503.3936652,39.59276018,80.31674208,1.286328018,26.01809955,0,0,182.1305842,233.6769759,584.1924399,0.5,0,163.63636,54.54545,3.17681093,157.3549288,79258.5581499999,0,1500
490028,1399457,6031005,Pou Ta Un,3,4.05204487,5,32,0,0,3252215.873,902.1773071,1296.854858,42799.1027499999,0,1402,0.971871,632.576,19.858,61.5942029,611.1111111,84.5410628,192.0289855,1.273365946,70.04830918,0,0,117.6470588,140.5228758,741.8300654,2,3,411.76471,0,0,351.36327,75338.76165,0,0
302700,1503000,1040504,Post Chas,2,1.4240886,5,28.8,0,813053.9684,0,1748.279419,1375.97937,69557.28336,9.23077,1403,0.829205,769.036,43.115,51.19453925,912.4004551,88.73720137,69.39704209,1.181350729,178.6120592,0,0,76.2195122,155.4878049,768.2926829,0.6,0,476.92308,169.23077,5.110552838,414.3119258,17942.70001,1,0
454534,1359392,4061202,Knong,2,-9999,5,30.8,0,0,3252215.873,1803.558472,1768.9104,35982.5613099999,0,1403,0.878179,713.983,13.755,0,1057.636888,691.6426513,43.22766571,1.003443136,0,0,0,52.63157895,90.22556391,857.1428571,1.5,2.5,777.07006,0,0,211.0922186,21822.8422099999,0,0
438889,1445018,17040705,Knong,2,2.61574864,5,23,0,4471796.826,0,943.1359253,1004.716492,33295.7009899999,0,1403,0.878179,713.983,13.755,0,1333.333333,0,140.6727829,0.655279587,214.0672783,0,0,0,0,0,1.5,2.5,777.07006,0,0,93.72669996,82109.1112699999,0,0
365655,1481042,17070507,Chrolong,2,1.40390623,5,20,406526.9842,2439161.90499999,0,2400.249023,1674.133057,30682.99317,0,1404,0.897297,558.879,190.76,0,614.1215107,0,27.91461412,0.55027532,0,0,0,186.8686869,227.2727273,585.8585859,1.5,3,768.9769,231.0231,0,434.4819568,68870.66852,2,0
406790,1463093,17110213,Bos,2,0.83437502,5,19.8,0,1219580.953,0,1185.668701,968.2077637,51151.53686,105.46875,1404,0.936552,751.648,28.736,0,373.2718894,145.1612903,62.21198157,1.297276485,112.9032258,0,0,120.6225681,140.077821,739.2996109,2.5,0,429.6875,0,7.996087559,10.83608174,79747.32533,0,0
334600,1413200,2060507,Chrey Cheung,2,0.54843748,5,28.2,0,0,406526.9842,2127.22998,2008.91272,43972.40741,0,1405,0.911565,634.033,49.655,93.15375982,873.1762065,16.83501684,105.4994388,1.173857204,20.2020202,11.223345,22.573363,54.44126075,174.7851003,770.773639,2.5,3.5,83.33333,450,4.569895009,174.8570333,3421.115918,27,0
481132,1402980,6021003,Ou Sambuor,2,4.69773531,5,31.2,0,0,6504431.747,745.0641479,1484.817993,34644.65473,0,1405,0.970547,634.855,0,13.52874859,774.5208568,717.0236753,98.08342728,1.064565717,75.53551297,0,0,110.2362205,114.1732283,775.5905512,0,3,161.04869,0,0.468164794,103.077099,72298.72556,25,0
461914,1354453,4061112,Trea Cheung,2,-9999,5,31.4,813053.9684,0,0,1705.477417,2732.135254,42732.3000499999,0,1407,0.909091,574.026,0,0,1304.439746,184.9894292,79.28118393,0.718656165,6.342494715,0,0,204.2682927,54.87804878,740.8536585,3,0,667.7116,0,3.531438946,174.6399282,24119.05228,0,0
501035,1393444,6070202,Sdok Sdam,2,2.5139358,5,32.4,0,6097904.763,0,1437.350098,1387.103638,53552.8905099999,0,1408,0.862434,512.295,48.485,0,773.2079906,0,160.987074,0.900818536,296.1222092,0,0,83.33333333,255.952381,660.7142857,0.65,0,184.56376,627.51678,5.694114792,130.9233384,78965.9938799999,0,0
446050,1441010,6080903,Prey Khla,2,3.29758263,5,23.6,0,5691377.77799999,0,1169.414063,957.5936279,33819.52788,0,1410,1.245223,606.796,41.667,0,484.2615012,0,2.421307506,1.077803215,169.4915254,0,0,73.35907336,92.66409266,833.976834,0.8,3,112.4498,0,0.251004016,216.3582049,83867.61027,0,136
399473,1384293,15031101,Prey Khla,2,0.5,5,31,0,2845688.889,0,1751.814453,1639.737305,39573.68101,0,1410,1.245223,606.796,41.667,0,343.8202247,0,98.87640449,0.718650546,0,0,0,0,0,0,0.8,3,112.4498,0,1.259782128,232.2980116,11210.53907,0,0
311816,1457779,2050106,Rohal Suong,2,1.22751021,5,30.2,0,0,2032634.921,1815.00354,1613.74707,40149.0874699999,0,1411,1.030216,762.864,13.717,44.345898,343.6807095,0,39.9113082,1.195476717,82.03991131,0,0,133.5504886,201.9543974,664.495114,2.5,4,444.44444,27.02703,0.375375375,245.5011531,11518.79072,3,0
310684,1457448,2050404,Rohal Suong,2,1.32139826,5,31.2,0,0,3252215.873,1835.833984,1633.198364,41243.86005,0,1411,1.030216,762.864,13.717,50.35246727,767.3716012,30.21148036,28.19738167,1.32874824,98.69083585,0,0,0,0,0,2.5,4,444.44444,27.02703,0.168918919,267.5700032,10537.08264,3,400
369569,1400262,15010101,Doung Chrum,2,2.39221072,5,30,0,2845688.889,3658742.858,1607.190063,1085.150635,56316.8714299999,0,1417,1.278135,199.43,0,0,1068.926554,0,1.129943503,0.080779142,0,0,0,59.02777778,121.5277778,819.4444444,1.5,1.2,651.56794,20.90592,1.742160279,432.6645739,6741.173889,0,0
383500,1385500,15050502,Doung Chrum,3,0.91093749,5,32.6,0,813053.9684,0,2016.189331,880.1773071,50434.76462,0,1417,1.278135,199.43,0,20.2020202,252.5252525,20.2020202,185.8585859,1.613113579,123.2323232,0,0,0,0,0,1.5,1.2,651.56794,20.90592,1.442307692,189.1615239,989.5482036,0,0
435547,1447162,17041201,Spean Tnaot Muoy,2,1.30675399,5,22.6,0,3252215.873,0,889.0200806,737.6033936,33996.7557499999,0,1417,0.876821,0,0,0,643.956044,0,15.38461538,0.599884274,148.3516484,0,0,40.74074074,133.3333333,825.9259259,1.5,0,453.90071,0,2.277172172,91.56708447,81449.60658,0,65
284500,1497900,1020902,Neang Ket,3,0.49609375,5,32.4,0,1626107.93699999,0,2732.584229,1854.663452,80486.76712,0,1419,0.990182,802.993,0,0,433.0628803,18.25557809,213.9959432,1.294697362,57.80933063,0,0,113.8461538,70.76923077,815.3846154,3,6,52.63158,108.35913,1.89997775,470.7714027,843.4885005,24,0
475372,1415791,6020808,Tbaeng Ka,2,0.84250003,5,28.8,0,4065269.842,0,819.8757324,856.5717773,34967.7157799999,0,1420,0.908602,617.124,32.929,0,339.5973154,0,267.114094,1.09372075,295.3020134,0,0,178.7072243,95.05703422,726.2357414,0.45,0,470.35573,0,2.880655929,436.2782948,80074.47335,30,0
399904,1393057,15020405,Roleang,2,3.5063448,5,29.2,0,813053.9684,4878323.80999999,1330.390991,1317.479126,32899.7569799999,476.0479,1421,0.943912,857.143,93.979,0,1101.744186,0,29.06976744,0.530796447,69.76744186,0,0,209.5959596,113.6363636,676.7676768,1,0,494.01198,0,0,213.6645781,17377.0497299999,0,0
382447,1383953,15050302,Preaek Sdei,3,1.64249992,5,33.2,0,406526.9842,0,1467.042969,1472.468994,52198.46626,0,1423,0.95467,824.877,0,24.97162316,828.6038593,11.3507378,357.5482406,0.76313529,3.405221339,0,0,33.96226415,101.8867925,864.1509434,3,2.5,145.11041,0,6.64121497,186.1736266,775.5059363,1,0
390200,1474200,17090201,Thnal Trang,2,-9999,5,18,0,2032634.921,0,2550.657959,1352.703247,43574.0313699999,1000,1423,1.027066,748.538,33.123,0,753.7058153,161.9156214,145.9521095,1.038524896,14.82326112,0,0,45.29616725,146.3414634,808.3623693,1.5,1.7,795.84775,0,0.732330095,178.0494062,81540.01591,0,0
377296,1477449,17100101,Sla Kram,3,-9999,5,18,813053.9684,0,0,1659.16394,486.4450378,34884.0135,0,1423,0.95467,655.012,109.29,0,0,0,35.92814371,0.4546644,7.318695941,0,0,70.2247191,109.5505618,820.2247191,1.5,0,285.71429,171.42857,15.32011173,162.8634618,77494.21862,2,0
294000,1469000,2020206,Krasang,3,1.1925,5,32.4,0,0,1626107.93699999,2153.398193,1606.292358,59751.44197,0,1425,0.887417,693.237,173.285,65.98984772,307.6142132,106.5989848,2.030456853,1.308474029,176.6497462,0,0,8.58369099,64.3776824,927.0386266,3,3,275.4717,0,0,419.6432588,1950.891166,5,0
478100,1404648,6020305,Kaoh Krob Bay,2,3.30065799,5,30.8,0,0,2845688.889,991.8010864,1450.387329,32186.1914399999,0,1425,0.90508,449.05,111.831,98.33971903,526.1813538,279.6934866,1.277139208,1.176071563,114.9425287,0,0,191.4191419,181.5181518,627.0627063,1,3,171.23288,0,0,90.28933079,71905.89148,2,0
483426,1407645,6020912,Krasang,2,2.51337361,5,31,0,0,3252215.873,1804.542725,1205.060669,38197.3763,0,1425,0.887417,693.237,173.285,0,879.1848617,270.7423581,46.57933042,1.359316816,286.7540029,0,0,0,0,0,3,3,275.4717,0,0,31.01148793,77415.78727,5,150
454841,1433668,6081313,Krasang,2,1.24338234,5,24.8,0,2439161.90499999,0,711.0862427,1039.85022,35708.1925899999,0,1425,0.887417,693.237,173.285,0,663.9004149,0,236.5145228,0.778192175,62.2406639,0,0,0,0,0,3,3,275.4717,0,0,226.6121199,85206.24322,5,0
378088,1473814,17100606,Krasang,3,-9999,5,18,0,1219580.953,0,1945.443726,1449.746826,33142.78813,0,1425,0.887417,693.237,173.285,13.05483029,483.0287206,0,151.4360313,0.637143618,0,0,0,0,0,0,3,3,275.4717,0,0,126.36159,75736.7924,5,0
368963,1477443,17101205,Krasang,2,1.54444444,5,19.4,0,2032634.921,0,2801.134277,1889.425537,29332.57114,0,1425,0.887417,693.237,173.285,18.05054152,992.7797834,104.6931408,64.98194946,0.98277607,0,0,0,0,0,0,3,3,275.4717,0,1.077586207,137.549255,70043.0750499999,5,100
389887,1475777,17090203,Loley,2,-9999,5,18,0,3658742.858,0,2142.920898,898.8081665,44067.1246,1000,1432,0.953615,619.608,28.814,0,745.3416149,216.1490683,113.0434783,0.892751855,21.11801242,0,0,23.17880795,112.5827815,864.2384106,1.5,0,411.18421,0,2.261513158,23.73898651,82745.0811799999,0,0
401408,1390160,15030601,Chek Chau,2,0.55541664,5,30,0,3252215.873,0,1370.348633,1548.684448,33866.3221699999,0,1435,0.995828,692.982,276.627,0,710.4700855,32.05128205,54.48717949,0.803105616,21.36752137,0,0,43.47826087,152.173913,804.3478261,1,0.5,201.38889,0,0.734872908,327.0145082,16313.22337,0,0
318000,1504300,1040308,Rumduol,2,1.27061176,5,25.6,0,6910958.73099999,0,1454.039795,1107.208252,60836.6029599999,0,1437,0.971193,607.843,110.682,0,967.6375405,415.3182309,192.01726,1.427422486,157.4973031,0,0,106.5292096,175.257732,718.2130584,1.5,2,0,47.31861,7.27370428,169.0142794,33105.7946099999,0,267
306400,1448700,2030303,Rumchek Bei,3,-9999,5,33.2,0,0,813053.9684,2370.536133,407.8090515,45629.47351,0,1439,0.873698,674.473,63.369,0,80.33826638,0,82.45243129,1.005903893,27.48414376,0,0,79.16666667,187.5,733.3333333,2.5,0,141.26394,0,8.442918387,516.1049475,2107.004764,2,0
474906,1414963,6020810,Ba Kong,2,2.47092009,5,29,0,3252215.873,0,747.8136597,1111.887085,34098.4363,0,1442,1.06,391.517,0,0,819.7115385,0,36.05769231,0.509838989,73.31730769,0,0,109.540636,67.13780919,823.3215548,1.5,3.5,89.49416,0,0.243190661,8.75463528,79124.6717999999,20,500
330941,1421105,2060702,Tuol Prum Pir,2,2.36783266,5,27.6,0,0,7724012.699,1391.642456,1038.735107,38663.8055,0,1443,1.061429,528.875,285.959,100.1430615,686.695279,0,65.80829757,1.31753763,42.91845494,0,0,316.9014085,239.4366197,443.6619718,1.5,2,322.0339,67.79661,2.6640215,427.6254251,9071.013181,0,0
421613,1383894,15030704,Trapeang Rumdenh,2,7.81769896,5,29.4,406526.9842,2845688.889,7317485.71499999,1791.929565,2227.874512,28040.65503,0,1444,1.430976,542.62,22.565,45.18072289,554.2168675,0,159.6385542,1.296564012,23.09236948,0,0,171.7171717,188.5521886,639.7306397,1.5,0,23.90438,59.76096,0.249003984,632.1911263,25952.6122299999,0,6500
366000,1405000,15010407,Chen Tay,2,1.7955128,5,28.8,0,2032634.921,813053.9684,1230.325806,1077.817139,50728.3668,0,1445,0.993103,622.984,115.543,327.4853801,597.6608187,46.78362573,99.41520468,1.326670009,229.2397661,0,0,71.875,106.25,821.875,3,4,351.90616,29.32551,1.787271389,56.4563278,9060.761284,30,0
293700,1465700,2020103,Kaksekam,3,0.84152961,5,33,0,0,4878323.80999999,1801.769653,1226.347778,59285.80185,0,1450,0.946309,654.788,39.897,0,815.2524168,46.18689581,206.2298604,1.312703754,75.18796992,0,0,45.29616725,87.10801394,867.5958188,2.5,3,91.46341,45.73171,27.03567703,321.1764174,675.6162824,1,30
335381,1413295,2060504,Mreah Prov,2,1.25788355,5,28,0,0,2845688.889,1667.079834,1368.971802,43585.56162,0,1450,0.885566,711.321,2.903,42.62672811,813.3640553,291.4746544,176.2672811,1.572864979,148.6175115,0,0,186.440678,128.8135593,684.7457627,2.5,3.5,155.70934,650.51903,0.432525952,349.1369081,4048.218567,26,0
373053,1479132,17101001,Kaksekam,3,-9999,5,18.8,2032634.921,406526.9842,0,1697.551025,1031.09375,33181.00562,0,1450,0.946309,654.788,39.897,3.984063745,98.27357238,14.60823373,54.44887118,0.980510416,0,0,0,0,0,0,2.5,3,91.46341,45.73171,9.071504646,238.9394029,74455.7336599999,1,0
494447,1399887,6071002,Panhnha Chi,2,2.59756136,5,32.2,0,6097904.763,0,1747.615234,2439.399902,47238.53068,0,1453,1.023677,746.964,0,62.92906178,1076.659039,171.624714,80.09153318,1.308218974,49.19908467,0,0,65.63706564,123.5521236,810.8108108,2,2,249.14676,170.64846,5.139268338,449.5119536,78618.6885599999,10,286
308686,1454533,2050304,Khvet,2,-9999,5,31.6,0,0,813053.9684,2248.784424,1652.149536,43078.3681599999,0,1454,0.85696,483.18,17.5,3.898635478,267.0565302,0,148.1481481,1.161501362,98.44054581,0,0,43.71584699,40.98360656,915.3005464,2,3,339.57219,497.3262,0.820444937,509.6470888,7015.246578,10,0
457016,1355292,4060702,Khvet,2,-9999,5,31,406526.9842,0,1626107.93699999,1787.276245,2673.262451,40521.70253,0,1454,0.85696,483.18,17.5,0,934.2806394,79.92895204,305.5062167,1.02908029,44.40497336,0,0,0,0,0,2,3,339.57219,497.3262,2.786503785,365.7355919,20735.22259,10,0
306821,1455031,2050504,Kong Tum,2,0.57968748,5,32,0,0,813053.9684,1745.367554,1219.166138,44955.1494699999,0,1455,0.95302,600.406,55,32.13367609,429.3059126,7.712082262,529.562982,1.282516405,50.1285347,0,0,266.2337662,269.4805195,464.2857143,1.6,2.5,221.12211,158.41584,0.206270627,823.8158861,6403.351861,3,0
322662,1430303,2080602,Sala Trav,2,0.96018148,5,28.8,0,0,6504431.747,1936.140015,1060.926392,37326.9637999999,0,1455,1.006897,510.067,60.847,67.66169154,604.9751244,10.94527363,26.86567164,0.97809005,39.80099502,0,0,339.2857143,218.75,441.9642857,2,1.7,43.29004,0,9.303122938,875.0784581,11527.64992,8,0
400900,1391200,15030603,Kampong La,2,1.31658649,5,29.8,0,3252215.873,813053.9684,1525.797363,1327.698608,33463.55522,0,1456,0.94913,204.58,64.777,129.9342105,847.0394737,0,34.53947368,0.812046883,0,0,0,299.1689751,121.8836565,578.9473684,2,1,111.46497,79.61783,0.199044586,268.204009,16658.6915799999,0,0
311348,1443195,2080904,Svay Thum,2,1.03072286,5,31.6,0,0,4878323.80999999,1429.180176,941.6008301,41748.12386,0,1460,0.913499,641.463,42.303,0,544.9160908,3.948667325,707.798618,1.132907142,61.20434353,0,0,58.69074492,230.248307,711.0609481,2,0,321.76656,157.72871,4.934281957,798.2986561,3189.705873,3,0
405246,1448124,17110406,Ta Chranieng,1,6.89358425,4,21.4,0,0,3658742.858,694.2457886,3015.58374,38197.98214,0,1460,0.967655,497.6,150.552,853.286385,9.389671362,0,37.55868545,0.347640727,24.64788732,0,0,122.8668942,88.73720137,788.3959044,0,0,0,0,0,436.6100457,66244.24928,0,30
312900,1458800,2050405,Bak Amraek,2,1.95897889,5,30,0,0,2032634.921,1781.609009,1700.257568,39190.9605,3.34448,1466,0.91634,844.098,43.165,4.761904762,571.4285714,0,55.95238095,1.172481743,58.33333333,0,0,189.5424837,392.1568627,418.3006536,1.8,3,802.67559,117.05686,8.636276575,513.8595684,13002.8833,1,800
323600,1426145,2060804,Prey Touch,2,0.67277777,5,29,0,0,3252215.873,1831.001709,987.4273071,39387.26303,0,1470,0.939314,671.4,6.477,0,951.9230769,0,73.71794872,0.67125028,126.0683761,0,0,155.5555556,177.7777778,666.6666667,2,3,7.06714,0,0.220848057,24.34215868,8943.975226,4,0
307700,1446900,2030204,Ou Khcheay,3,-9999,5,32.8,0,0,1219580.953,2842.803223,716.4765625,44575.8707599999,0,1471,0.878672,804.762,0,0,0,0,94.42870633,0.687627417,76.48725212,4.721435,1.769912,102.1021021,270.2702703,627.6276276,0,0,0,0,1.605738895,116.2957174,1613.16964,0,0
453053,1430569,6080402,Chek,2,1.046875,5,24.8,0,813053.9684,0,994.0880737,1071.305908,32612.02392,0,1471,0.930446,726.601,24.775,19.98001998,302.6973027,104.8951049,145.8541459,1.420644359,25.97402597,0,0,39.27492447,190.3323263,770.3927492,1,1.5,695.79288,0,4.486923031,147.2576059,81861.79493,9,0
282300,1502500,1060706,Preah Ponlea,3,0.78808594,5,32.4,0,1219580.953,0,2630.624268,1059.432251,84892.8790799999,0,1473,0.940711,631.683,13.123,0,548.5893417,11.49425287,77.32497388,0.922592443,144.200627,0,0,70.12195122,131.097561,798.7804878,1,1.5,15.19757,60.79027,0,265.4340747,1158.821736,3,0
298500,1450200,2020405,Kbal Khmaoch,2,-9999,5,34,0,0,0,1666.536621,1498.078125,53370.14259,27.39726,1479,0.985235,653.905,0,0,594.1520468,0,272.5146199,1.352127455,189.4736842,0,0,273.5849057,226.4150943,500,2.5,3,95.89041,136.9863,4.266696679,287.8160908,370.2681413,89,0
294800,1495300,1021305,Chong Kouk,2,1.17910445,5,30.2,0,0,5691377.77799999,1777.676392,1380.488281,70537.8613699999,0,1482,0.968127,777.57,0,0,231.126597,0,341.4634146,1.006491007,685.2497096,0,0,97.82608696,72.46376812,829.7101449,1.5,2,213.25648,5.76369,1.777884407,79.54929297,9119.005235,40,0
455775,1384062,4040402,Peam Khnang,1,10.00496483,5,30.2,0,0,10163174.6,5007.476563,3892.116699,13463.64453,849.35897,1484,1.311526,277.338,456.615,679.5180723,387.9518072,18.07228916,6.024096386,0.89384927,4.819277108,0,0,0,0,0,1,1,48.07692,48.07692,0.801282051,6154.423354,42936.16341,0,0
487162,1404621,6030302,Kampong Roteh,3,-9999,5,31.4,406526.9842,0,813053.9684,787.508606,1406.50647,40892.46214,0,1485,0.860902,835.294,39.437,11.01321586,189.4273128,0,181.7180617,0.901192177,9.911894273,0,0,283.0769231,92.30769231,624.6153846,1.5,2.5,448.91641,0,0,217.7285553,77314.18136,5,500
374231,1395567,15010713,Khmar,2,1.0501008,5,31,0,2032634.921,5284850.79399999,1807.775391,1588.689331,53790.6044699999,0,1491,0.896947,580.328,82.524,0,1006.297229,0,1.259445844,0.009604983,0,0,0,199.3006993,34.96503497,765.7342657,2.5,0,160.78431,0,1.543097271,393.7462095,5237.179427,10,0
398300,1465000,17110604,Kouk Sangkae,2,4.80188227,5,19,0,6504431.747,0,2130.678711,1385.261353,47898.94372,0,1491,1.048077,681.109,250.318,0,884.7826087,0,28.26086957,0.499195112,131.5217391,0,0,114.0065147,133.5504886,752.4429967,2,3.5,466.66667,0,0,127.5444391,77137.14615,0,0
452499,1429919,6080504,Kampong Chen,2,1.25885415,5,25,0,1219580.953,0,1121.735718,1064.972534,31817.0171799999,0,1492,0.712974,646.825,192.09,44.11764706,796.2184874,0,113.4453782,0.827749219,37.81512605,15.756303,16.513761,10.16949153,81.3559322,908.4745763,0.5,4,319.58763,0,6.004281827,456.8557569,81022.9956999999,29,600
341019,1475418,17070902,Treay,1,0.53811193,2,23.2,0,0,9350120.63599999,4844.157227,3998.724121,24238.3390499999,0,1499,0.944228,499.069,42.857,707.0135747,0,0,5.656108597,0.211233227,29.41176471,0,0,191.1262799,102.3890785,706.4846416,1,0,0,0,0,695.9855385,45248.12584,0,33
315000,1496400,1040314,Kambaor,2,2.4479692,5,26.2,0,11382755.56,0,1374.538818,1147.156982,56350.3505099999,0,1502,0.950649,676.171,16.603,0,959.4594595,0,12.47401247,0.582224825,276.5072765,0,0,98.54014599,171.5328467,729.9270073,2.8,3.5,104.8951,0,0,253.9093686,29240.73072,1,0
326900,1419600,2060705,Kakaoh,2,1.58052886,5,28.4,0,0,5284850.79399999,1817.964111,957.8289185,42187.5034299999,0,1504,0.799043,840.647,44.025,0,390.9465021,0,111.1111111,0.855357294,79.56104252,0,0,150,130.5555556,719.4444444,2,0,190.61584,146.62757,5.475852004,304.7659357,5755.116556,7,0
454495,1425096,6081207,Chambak Khpos,2,2.4364965,5,25.6,0,3658742.858,0,713.5914307,828.6791382,31211.16446,0,1504,0.966013,553.345,25.21,0,729.787234,0,38.29787234,0.528504244,97.87234043,0,0,164.893617,122.3404255,712.7659574,1.5,2,226.80412,0,0,268.2205012,78653.2654599999,0,0
427523,1451594,17040504,Kakaoh,2,1.55729163,5,21.8,0,1626107.93699999,0,874.6148682,1052.393921,36673.87342,0,1504,0.799043,840.647,44.025,0,602.7190332,0,191.8429003,1.02480234,90.63444109,0,0,0,0,0,2,0,190.61584,146.62757,0,86.58483464,80049.52034,7,0
438428,1447233,17040709,Chambak Khpos,2,1.61111343,5,22.8,0,6097904.763,0,962.7133179,916.7559814,35115.0084399999,0,1504,0.966013,553.345,25.21,0,1117.136659,0,4.338394794,0.530129925,292.8416486,0,0,0,0,0,1.5,2,226.80412,0,0,1.40510477,83415.7740099999,0,0
490971,1399758,6031006,Trapeang Veaeng,3,1.73642862,5,31.8,0,1626107.93699999,406526.9842,1203.703979,1761.40564,43770.23747,0,1505,0.996021,772.926,12.484,0,1098.121086,0,164.9269311,0.604981636,37.5782881,0,0,64.22018349,217.1253823,718.6544343,0,2,60.97561,0,3.009626148,172.0861023,76185.80318,0,0
430958,1445161,17041208,Trapeang Veaeng,2,1.46824777,5,22.4,0,3252215.873,0,607.1514893,830.0209961,30817.9038,0,1505,0.996021,772.926,12.484,0,252.0325203,459.3495935,24.3902439,0.968002211,52.84552846,0,0,0,0,0,0,2,60.97561,0,0,58.50895898,76962.76669,0,0
368658,1478021,17101207,Trapeang Veaeng,2,-9999,5,19.4,0,406526.9842,0,2149.826416,1459.311768,29627.55323,0,1505,0.996021,772.926,12.484,122.923588,1249.169435,116.2790698,73.089701,1.362526702,69.76744186,0,0,0,0,0,0,2,60.97561,0,2.106741573,4.16987898,70034.04635,0,0
306300,1449300,2030307,Souphi Pir,3,-9999,5,33.2,0,0,406526.9842,2370.535889,407.809021,45667.3297299999,0,1511,0.820482,719.266,48.748,14.53790239,73.72793354,11.42263759,105.9190031,1.495873559,58.15160955,0,0,82.19178082,157.5342466,760.2739726,2.5,0,51.47059,0,1.446653692,223.9270981,2051.422243,0,0
284497,1490167,1020611,Kouk Ampil,2,-9999,5,32.4,0,0,1219580.953,2855.683594,2077.355957,76514.9187399999,0,1513,0.996042,509.217,0,0,443.5483871,2.016129032,43.34677419,0.807031431,95.76612903,0,0,73.80073801,166.0516605,760.1476015,2,3,422.07792,100.64935,1.936927241,372.817445,243.9449355,20,0
